OP_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DEP_TIME_BUCKET,count,delayed_count,sum_positive_delay
19393,10693,14027,morning,31,7,184.0
19393,10693,14100,afternoon,486,253,7029.0
19393,10693,14100,evening,1429,791,25772.0
19393,10693,14100,morning,1662,529,10103.0
19393,10693,14107,afternoon,2238,1024,26804.0
19393,10693,14107,evening,1569,819,27117.0
19393,10693,14107,morning,2065,522,9924.0
19393,10693,14107,night,716,131,2165.0
19393,10693,14122,afternoon,467,174,4573.0
19393,10693,14122,evening,1170,593,18857.0
19393,10693,14122,morning,1544,434,8296.0
19393,10693,14193,afternoon,438,204,4750.0
19393,10693,14193,evening,1372,764,28105.0
19393,10693,14193,morning,1761,443,8355.0
19393,10693,14321,afternoon,34,11,93.0
19393,10693,14321,evening,1,0,0.0
19393,10693,14321,morning,24,4,19.0
19393,10693,14492,afternoon,1258,577,16437.0
19393,10693,14492,evening,1642,927,29326.0
19393,10693,14492,morning,1730,562,10660.0
19393,10693,14524,afternoon,88,26,448.0
19393,10693,14524,morning,1,0,0.0
19393,10693,14635,afternoon,842,344,11610.0
19393,10693,14635,evening,287,143,6016.0
19393,10693,14635,morning,431,144,4232.0
19393,10693,14635,night,9,2,2.0
19393,10693,14679,afternoon,966,481,14732.0
19393,10693,14679,evening,506,279,8757.0
19393,10693,14679,morning,1257,355,7791.0
19393,10693,14679,night,54,8,164.0
19393,10693,14683,afternoon,229,83,1972.0
19393,10693,14683,evening,1377,699,24820.0
19393,10693,14683,morning,1642,385,7030.0
19393,10693,14685,afternoon,666,294,8782.0
19393,10693,14685,evening,49,26,1155.0
19393,10693,14685,morning,951,221,4659.0
19393,10693,14747,afternoon,82,42,1517.0
19393,10693,14747,evening,71,49,1540.0
19393,10693,14747,morning,108,46,868.0
19393,10693,14831,afternoon,525,237,7460.0
19393,10693,14831,evening,95,35,1284.0
19393,10693,14831,morning,187,44,892.0
19393,10693,14843,morning,146,72,1377.0
19393,10693,14869,afternoon,167,78,1737.0
19393,10693,14869,evening,38,15,289.0
19393,10693,14869,morning,137,51,926.0
19393,10693,14893,afternoon,68,41,1169.0
19393,10693,14893,evening,14,6,231.0
19393,10693,14893,morning,60,25,1226.0
19393,10693,14908,afternoon,483,216,4973.0
19393,10693,14908,evening,116,68,1607.0
19393,10693,14908,morning,202,101,2163.0
19393,10693,14986,afternoon,523,210,6137.0
19393,10693,14986,evening,570,296,11863.0
19393,10693,14986,morning,1020,265,6291.0
19393,10693,15016,afternoon,1635,534,12872.0
19393,10693,15016,evening,1682,774,26044.0
19393,10693,15016,morning,1882,349,7027.0
19393,10693,15016,night,107,8,112.0
19393,10693,15304,afternoon,1808,872,27926.0
19393,10693,15304,evening,2067,1060,38716.0
19393,10693,15304,morning,2204,575,13985.0
19393,10693,15304,night,503,60,649.0
19393,10693,15624,afternoon,770,296,7741.0
19393,10693,15624,evening,920,472,19429.0
19393,10693,15624,morning,1042,177,3373.0
19393,10713,10800,afternoon,67,19,273.0
19393,10713,10800,morning,13,4,68.0
19393,10713,11259,afternoon,42,29,657.0
19393,10713,11259,morning,53,22,728.0
19393,10713,11292,afternoon,1964,815,26464.0
19393,10713,11292,evening,109,34,801.0
19393,10713,11292,morning,1655,343,8014.0
19393,10713,11292,night,335,49,1033.0
19393,10713,11884,afternoon,267,75,1569.0
19393,10713,11884,evening,146,50,1469.0
19393,10713,11884,morning,314,47,654.0
19393,10713,12889,afternoon,1216,487,14043.0
19393,10713,12889,evening,730,363,11397.0
19393,10713,12889,morning,1664,341,7505.0
19393,10713,12889,night,198,21,850.0
19393,10713,12954,afternoon,35,11,192.0
19393,10713,12954,evening,7,4,63.0
19393,10713,13232,afternoon,81,51,1193.0
19393,10713,13232,morning,102,10,259.0
19393,10713,13796,afternoon,839,347,9770.0
19393,10713,13796,evening,753,366,8943.0
19393,10713,13796,morning,1745,254,5651.0
19393,10713,14107,afternoon,1348,533,14027.0
19393,10713,14107,evening,47,20,741.0
19393,10713,14107,morning,741,189,4804.0
19393,10713,14107,night,220,16,348.0
19393,10713,14679,afternoon,520,177,5477.0
19393,10713,14679,evening,219,78,2336.0
19393,10713,14679,morning,207,44,1081.0
19393,10713,14831,afternoon,1203,424,10063.0
19393,10713,14831,evening,66,34,616.0
19393,10713,14831,morning,527,166,3113.0
19393,10713,14893,afternoon,1492,585,14290.0
19393,10713,14893,evening,164,74,2356.0
19393,10713,14893,morning,705,226,5368.0
19393,10713,14908,afternoon,93,40,1099.0
19393,10721,10397,afternoon,179,60,1946.0
19393,10721,10397,evening,258,156,8959.0
19393,10721,10397,morning,381,76,1226.0
19393,10721,10397,night,77,12,138.0
19393,10721,10423,afternoon,217,83,3034.0
19393,10721,10423,evening,5,4,235.0
19393,10721,10423,morning,137,24,725.0
19393,10721,10423,night,14,1,110.0
19393,10721,10693,afternoon,1558,585,17512.0
19393,10721,10693,evening,593,320,13489.0
19393,10721,10693,morning,676,109,3094.0
19393,10721,10693,night,990,150,3847.0
19393,10721,10821,afternoon,3594,1461,46566.0
19393,10721,10821,evening,2709,1408,65349.0
19393,10721,10821,morning,4193,774,17285.0
19393,10721,10821,night,893,102,1857.0
19393,10721,11066,afternoon,234,85,2466.0
19393,10721,11066,evening,66,36,2108.0
19393,10721,11066,morning,241,33,441.0
19393,10721,11066,night,9,0,0.0
19393,10721,11259,afternoon,237,78,2941.0
19393,10721,11259,evening,5,3,96.0
19393,10721,11259,morning,95,31,702.0
19393,10721,11259,night,40,9,122.0
19393,10721,11292,afternoon,1375,600,20923.0
19393,10721,11292,evening,308,174,7167.0
19393,10721,11292,morning,1038,213,6488.0
19393,10721,11292,night,336,59,1268.0
19393,10721,11697,afternoon,4,0,0.0
19393,10721,11697,morning,18,1,13.0
19393,10721,12191,afternoon,373,105,2588.0
19393,10721,12191,morning,86,23,465.0
19393,10721,12339,afternoon,191,84,3493.0
19393,10721,12339,evening,53,22,1263.0
19393,10721,12339,morning,169,26,380.0
19393,10721,12339,night,52,5,305.0
19393,10721,13198,afternoon,193,85,3281.0
19393,10721,13198,evening,103,50,3058.0
19393,10721,13198,morning,207,33,498.0
19393,10721,13198,night,12,3,39.0
19393,10721,13204,afternoon,52,34,1661.0
19393,10721,13204,evening,4,2,194.0
19393,10721,13204,morning,106,32,950.0
19393,10721,13204,night,5,1,12.0
19393,10721,13232,afternoon,2293,941,34295.0
19393,10721,13232,evening,1161,604,28085.0
19393,10721,13232,morning,1647,316,7938.0
19393,10721,13232,night,944,142,2835.0
19393,10721,13342,afternoon,179,58,2170.0
19393,10721,13342,evening,89,45,2318.0
19393,10721,13342,morning,198,40,983.0
19393,10721,13342,night,22,1,7.0
19393,10721,13487,afternoon,1,1,21.0
19393,10721,13495,afternoon,13,4,67.0
19393,10721,13495,morning,9,4,300.0
19393,10721,15016,afternoon,880,331,8959.0
19393,10721,15016,evening,1172,645,27402.0
19393,10721,15016,morning,1595,308,7227.0
19393,10721,15016,night,213,24,549.0
19393,10721,15304,afternoon,9,6,545.0
19393,10792,10693,afternoon,66,19,829.0
19393,10792,10693,morning,85,19,268.0
19393,10792,10821,afternoon,2833,1074,31726.0
19393,10792,10821,evening,801,354,13867.0
19393,10792,10821,morning,3447,606,14280.0
19393,10792,10821,night,568,74,2765.0
19393,10792,11259,afternoon,9,3,30.0
19393,10792,11292,afternoon,473,207,6416.0
19393,10792,11292,evening,51,34,1638.0
19393,10792,11292,morning,449,150,3461.0
19393,10792,11292,night,160,58,840.0
19393,10792,11697,afternoon,427,166,5732.0
19393,10792,11697,evening,58,20,676.0
19393,10792,11697,morning,395,114,3718.0
19393,10792,11697,night,176,19,126.0
19393,10792,12889,afternoon,669,265,8770.0
19393,10792,12889,evening,78,35,1402.0
19393,10792,12889,morning,372,87,1636.0
19393,10792,13204,afternoon,1479,647,24844.0
19393,10792,13204,evening,675,323,13637.0
19393,10792,13204,morning,1230,274,8672.0
19393,10792,13204,night,468,82,2024.0
19393,10792,13232,afternoon,1334,584,15711.0
19393,10792,13232,evening,1006,460,17925.0
19393,10792,13232,morning,1174,310,7656.0
19393,10792,13232,night,478,91,2601.0
19393,10792,14107,afternoon,318,161,5382.0
19393,10792,14107,evening,200,90,2638.0
19393,10792,14107,morning,151,27,591.0
19393,10792,14107,night,4,2,15.0
19393,10792,14635,afternoon,141,64,2729.0
19393,10792,14635,evening,21,5,257.0
19393,10792,14635,morning,48,17,1282.0
19393,10792,14635,night,53,9,105.0
19393,10792,14843,morning,7,2,18.0
19393,10792,14986,afternoon,34,16,371.0
19393,10792,14986,morning,20,10,381.0
19393,10792,15304,afternoon,1183,584,22080.0
19393,10792,15304,evening,300,151,5921.0
19393,10792,15304,morning,899,184,4128.0
19393,10792,15304,night,62,8,175.0
19393,10800,10140,afternoon,501,260,6514.0
19393,10800,10140,morning,360,112,2253.0
19393,10800,10423,afternoon,332,182,4970.0
19393,10800,10423,morning,869,334,7514.0
19393,10800,10693,afternoon,295,189,5364.0
19393,10800,10693,morning,567,149,3400.0
19393,10800,10713,afternoon,71,18,360.0
19393,10800,10713,morning,10,1,33.0
19393,10800,11259,afternoon,676,331,7974.0
19393,10800,11259,morning,796,229,5235.0
19393,10800,11292,afternoon,2130,975,33091.0
19393,10800,11292,evening,605,187,7249.0
19393,10800,11292,morning,2708,674,15353.0
19393,10800,11603,afternoon,286,95,2381.0
19393,10800,11603,morning,136,33,600.0
19393,10800,12191,afternoon,336,152,4237.0
19393,10800,12191,morning,260,73,1561.0
19393,10800,12889,afternoon,5201,2538,81639.0
19393,10800,12889,evening,3697,1770,62943.0
19393,10800,12889,morning,5586,1709,42610.0
19393,10800,13198,afternoon,57,27,724.0
19393,10800,13198,morning,24,3,107.0
19393,10800,13232,afternoon,246,102,3611.0
19393,10800,13232,morning,540,169,4734.0
19393,10800,13495,afternoon,52,35,955.0
19393,10800,13495,morning,28,5,81.0
19393,10800,13796,afternoon,5693,2197,56015.0
19393,10800,13796,evening,4073,1805,55226.0
19393,10800,13796,morning,5849,1236,23223.0
19393,10800,14057,afternoon,155,63,2106.0
19393,10800,14057,evening,28,7,155.0
19393,10800,14057,morning,636,132,3086.0
19393,10800,14107,afternoon,3376,1540,40068.0
19393,10800,14107,evening,2463,1094,34650.0
19393,10800,14107,morning,3885,930,20318.0
19393,10800,14570,afternoon,942,382,12426.0
19393,10800,14570,evening,19,6,425.0
19393,10800,14570,morning,96,18,625.0
19393,10800,14683,afternoon,59,27,538.0
19393,10800,14683,evening,9,5,210.0
19393,10800,14683,morning,12,5,45.0
19393,10800,14771,afternoon,1998,900,29599.0
19393,10800,14771,evening,1585,806,30379.0
19393,10800,14771,morning,2140,773,21422.0
19393,10800,14831,afternoon,4484,1666,42381.0
19393,10800,14831,evening,3228,1352,43363.0
19393,10800,14831,morning,4898,998,19330.0
19393,10800,14869,afternoon,734,290,7387.0
19393,10800,14869,evening,39,18,796.0
19393,10800,14869,morning,654,190,4230.0
19393,10800,14893,afternoon,4637,1683,44053.0
19393,10800,14893,evening,3178,1317,41893.0
19393,10800,14893,morning,5066,933,17456.0
19393,10800,15016,afternoon,19,6,351.0
19393,10800,15016,morning,69,20,385.0
19393,10821,10140,afternoon,672,318,10060.0
19393,10821,10140,evening,76,52,1543.0
19393,10821,10140,morning,419,134,3877.0
19393,10821,10257,afternoon,3013,1410,43550.0
19393,10821,10257,evening,2045,1327,47579.0
19393,10821,10257,morning,2493,722,15449.0
19393,10821,10397,afternoon,2776,1353,43573.0
19393,10821,10397,evening,2600,1562,57863.0
19393,10821,10397,morning,3325,1048,23108.0
19393,10821,10423,afternoon,1243,647,20781.0
19393,10821,10423,evening,1564,868,33344.0
19393,10821,10423,morning,2202,724,15725.0
19393,10821,10529,afternoon,2791,1434,47403.0
19393,10821,10529,evening,2332,1541,55715.0
19393,10821,10529,morning,2779,814,17810.0
19393,10821,10599,afternoon,794,351,11709.0
19393,10821,10599,evening,104,58,2165.0
19393,10821,10599,morning,491,161,3271.0
19393,10821,10693,afternoon,2446,1142,34315.0
19393,10821,10693,evening,2587,1359,50937.0
19393,10821,10693,morning,3381,842,15646.0
19393,10821,10721,afternoon,3634,1902,78767.0
19393,10821,10721,evening,3325,1891,76012.0
19393,10821,10721,morning,4443,1065,22730.0
19393,10821,10792,afternoon,2785,1429,46472.0
19393,10821,10792,evening,2506,1644,60029.0
19393,10821,10792,morning,2371,659,13535.0
19393,10821,10994,afternoon,1874,902,26416.0
19393,10821,10994,evening,1565,904,33683.0
19393,10821,10994,morning,1885,646,12084.0
19393,10821,11042,afternoon,1433,704,22946.0
19393,10821,11042,evening,1855,1125,42376.0
19393,10821,11042,morning,1385,403,7912.0
19393,10821,11057,afternoon,779,390,13284.0
19393,10821,11057,evening,1497,880,32891.0
19393,10821,11057,morning,1781,763,15993.0
19393,10821,11066,afternoon,1270,641,23351.0
19393,10821,11066,evening,1781,1119,39570.0
19393,10821,11066,morning,1819,495,10881.0
19393,10821,11109,afternoon,62,14,487.0
19393,10821,11109,evening,13,12,669.0
19393,10821,11109,morning,13,8,209.0
19393,10821,11193,afternoon,1004,427,12034.0
19393,10821,11193,evening,1648,949,34655.0
19393,10821,11193,morning,1625,518,12646.0
19393,10821,11259,afternoon,2160,1170,36435.0
19393,10821,11259,evening,2031,1320,55647.0
19393,10821,11259,morning,3062,943,20895.0
19393,10821,11292,afternoon,2680,1335,43709.0
19393,10821,11292,evening,2191,1279,49726.0
19393,10821,11292,morning,3349,1052,23756.0
19393,10821,11433,afternoon,685,313,9590.0
19393,10821,11433,evening,1675,1054,36446.0
19393,10821,11433,morning,1489,548,10488.0
19393,10821,11481,afternoon,198,105,5170.0
19393,10821,11481,evening,22,8,322.0
19393,10821,11481,morning,244,80,1811.0
19393,10821,11697,afternoon,4088,2033,81023.0
19393,10821,11697,evening,3589,1892,78214.0
19393,10821,11697,morning,5540,1733,44363.0
19393,10821,11986,afternoon,869,375,10432.0
19393,10821,11986,evening,58,29,843.0
19393,10821,11986,morning,831,267,5586.0
19393,10821,11996,afternoon,1184,549,14294.0
19393,10821,11996,evening,92,58,2675.0
19393,10821,11996,morning,207,72,1538.0
19393,10821,12191,afternoon,1602,820,27182.0
19393,10821,12191,evening,1865,1126,45100.0
19393,10821,12191,morning,2172,706,14095.0
19393,10821,12339,afternoon,1378,700,20769.0
19393,10821,12339,evening,1603,999,37491.0
19393,10821,12339,morning,1754,489,10650.0
19393,10821,12391,afternoon,2029,897,27159.0
19393,10821,12391,evening,2303,1390,51856.0
19393,10821,12391,morning,2054,591,13819.0
19393,10821,12448,afternoon,717,392,13308.0
19393,10821,12448,evening,77,59,2005.0
19393,10821,12448,morning,230,76,2177.0
19393,10821,12451,afternoon,1976,968,28871.0
19393,10821,12451,evening,1667,994,36801.0
19393,10821,12451,morning,2179,712,15200.0
19393,10821,12889,afternoon,1908,940,32682.0
19393,10821,12889,evening,1694,998,41409.0
19393,10821,12889,morning,2705,792,16079.0
19393,10821,12892,afternoon,753,384,12908.0
19393,10821,12892,evening,949,574,24037.0
19393,10821,12892,morning,1600,558,13734.0
19393,10821,12953,afternoon,250,177,6370.0
19393,10821,12953,evening,290,241,9265.0
19393,10821,12953,morning,294,146,4714.0
19393,10821,13198,afternoon,802,423,13919.0
19393,10821,13198,evening,1425,872,32887.0
19393,10821,13198,morning,1451,528,11675.0
19393,10821,13204,afternoon,5265,2506,106967.0
19393,10821,13204,evening,4001,2389,102378.0
19393,10821,13204,morning,6698,2043,55346.0
19393,10821,13232,afternoon,2950,1351,41486.0
19393,10821,13232,evening,2909,1679,62375.0
19393,10821,13232,morning,3305,956,21651.0
19393,10821,13244,afternoon,189,98,2791.0
19393,10821,13244,evening,186,101,3641.0
19393,10821,13244,morning,545,158,3088.0
19393,10821,13296,afternoon,2743,1285,37412.0
19393,10821,13296,evening,2141,1273,43697.0
19393,10821,13296,morning,2741,664,13155.0
19393,10821,13303,afternoon,1373,775,31606.0
19393,10821,13303,evening,1382,805,32952.0
19393,10821,13303,morning,2103,703,18669.0
19393,10821,13342,afternoon,644,319,11415.0
19393,10821,13342,evening,1467,893,33259.0
19393,10821,13342,morning,1540,449,9840.0
19393,10821,13487,afternoon,460,267,9576.0
19393,10821,13487,evening,833,502,21330.0
19393,10821,13487,morning,913,340,7358.0
19393,10821,13495,afternoon,1033,516,17811.0
19393,10821,13495,evening,1366,784,29214.0
19393,10821,13495,morning,1645,572,12296.0
19393,10821,13577,afternoon,938,543,18255.0
19393,10821,13577,evening,1086,684,27701.0
19393,10821,13577,morning,1175,441,9898.0
19393,10821,13796,afternoon,767,338,9627.0
19393,10821,13796,evening,56,39,1300.0
19393,10821,13796,morning,116,48,1570.0
19393,10821,13851,afternoon,298,120,3872.0
19393,10821,13851,evening,69,27,790.0
19393,10821,13851,morning,35,7,284.0
19393,10821,13930,afternoon,1054,656,22642.0
19393,10821,13930,evening,1071,598,22740.0
19393,10821,13930,morning,1769,676,15728.0
19393,10821,13931,afternoon,2425,1193,33368.0
19393,10821,13931,evening,2069,1374,48518.0
19393,10821,13931,morning,2438,712,14550.0
19393,10821,14027,afternoon,1853,872,31181.0
19393,10821,14027,evening,1651,925,38444.0
19393,10821,14027,morning,2027,697,17383.0
19393,10821,14057,afternoon,58,24,790.0
19393,10821,14107,afternoon,1255,651,21423.0
19393,10821,14107,evening,1197,790,32496.0
19393,10821,14107,morning,2013,585,12768.0
19393,10821,14122,afternoon,1124,576,17593.0
19393,10821,14122,evening,1936,1189,41175.0
19393,10821,14122,morning,1662,499,11090.0
19393,10821,14193,afternoon,69,51,2284.0
19393,10821,14193,morning,18,4,53.0
19393,10821,14307,afternoon,2933,1354,42472.0
19393,10821,14307,evening,2872,1771,67391.0
19393,10821,14307,morning,2817,710,15327.0
19393,10821,14321,afternoon,1948,991,27689.0
19393,10821,14321,evening,1683,1058,34209.0
19393,10821,14321,morning,1920,662,13285.0
19393,10821,14492,afternoon,2970,1335,37018.0
19393,10821,14492,evening,2109,1352,47965.0
19393,10821,14492,morning,2332,718,16660.0
19393,10821,14524,afternoon,1,0,0.0
19393,10821,14524,evening,88,82,4781.0
19393,10821,14524,morning,89,38,841.0
19393,10821,14576,afternoon,1622,789,21659.0
19393,10821,14576,evening,1801,1139,45050.0
19393,10821,14576,morning,1722,630,13062.0
19393,10821,14635,afternoon,2282,1119,38789.0
19393,10821,14635,evening,1777,999,39857.0
19393,10821,14635,morning,2728,791,18941.0
19393,10821,14679,afternoon,924,411,12355.0
19393,10821,14679,evening,873,485,17845.0
19393,10821,14679,morning,1465,517,10227.0
19393,10821,14683,afternoon,712,311,9254.0
19393,10821,14683,evening,1218,704,26236.0
19393,10821,14683,morning,1466,507,10272.0
19393,10821,14685,afternoon,354,192,5288.0
19393,10821,14685,evening,1054,634,24491.0
19393,10821,14685,morning,1191,432,7736.0
19393,10821,14730,afternoon,871,404,12168.0
19393,10821,14730,evening,1424,796,30060.0
19393,10821,14730,morning,1698,515,11440.0
19393,10821,14747,afternoon,291,128,4658.0
19393,10821,14747,morning,11,6,108.0
19393,10821,14831,afternoon,373,114,4061.0
19393,10821,14843,afternoon,572,301,9436.0
19393,10821,14843,evening,900,593,25362.0
19393,10821,14843,morning,1998,843,20304.0
19393,10821,14869,afternoon,749,343,11299.0
19393,10821,14869,evening,83,56,2696.0
19393,10821,14869,morning,361,149,3546.0
19393,10821,14893,afternoon,364,112,3655.0
19393,10821,14986,afternoon,1539,794,26419.0
19393,10821,14986,evening,1158,676,25980.0
19393,10821,14986,morning,1458,517,12654.0
19393,10821,15016,afternoon,1597,747,22827.0
